389;  0.204728788653,  0.102183080176,  1.000000000000
390; -0.045330545704, -0.640759099002,  1.000000000000
391; -0.371467587147,  0.332223749471,  1.000000000000
392;  0.105755050228, -0.099195893493,  1.000000000000
393;  0.054234728519,  0.249823310538,  1.000000000000
394;  0.157102403102, -0.305934109359,  1.000000000000
395;  0.042689917801,  0.155955325636,  1.000000000000
396;  0.510233529218, -0.611333218219,  1.000000000000
397; -0.044337192230, -0.921584780826,  1.000000000000
398;  0.554749981325, -0.514686594609,  1.000000000000
399; -0.205217882506,  0.429142951602,  1.000000000000
400;  0.367382046246,  0.323381116154,  1.000000000000
401; -0.065262929246, -0.663510204306,  1.000000000000
402;  0.064003076121,  0.229927096770,  1.000000000000
403;  0.044853035335,  0.360312368355,  1.000000000000
404; -0.084135334122,  0.414320326291,  1.000000000000
405; -0.155943368204, -0.609852421206,  1.000000000000
406;  0.789244887956, -0.274179328567,  1.000000000000
407; -0.001988315732,  0.009472298356,  1.000000000000
408;  0.665572248537, -0.124817100557,  1.000000000000
409;  0.267641811522,  0.260132374881,  1.000000000000
410;  0.115780398338, -0.519456005840,  1.000000000000
411;  0.263362985382, -0.298399675754,  1.000000000000
412;  0.245178999787, -0.009249812568,  1.000000000000
413;  0.728978649601,  0.406189490620,  1.000000000000
414; -0.310112388453, -0.593007245173,  1.000000000000
415;  0.502896335445,  0.169830126045,  1.000000000000
416; -0.371524362416,  0.094743408325,  1.000000000000
417;  0.523457225451,  0.383411991686,  1.000000000000
418; -0.023279687381, -0.079877840413,  1.000000000000
419; -0.174406644331,  0.620451795901,  1.000000000000
420;  0.135746153334, -0.007529292048,  1.000000000000
421;  0.822752913239, -0.265752964842,  1.000000000000
422;  0.702903998710,  0.668944514535,  1.000000000000
423;  0.482375893312, -0.239830767659,  1.000000000000
424;  0.248140467876,  0.004318123395,  1.000000000000
425;  0.669190425404,  0.048453927188,  1.000000000000
426; -0.767855389759, -0.200189543551,  1.000000000000
427; -0.022074035397,  0.023669398991,  1.000000000000
428;  0.656918155504,  0.650105631627,  1.000000000000
429; -0.537045788086, -0.118601071864,  1.000000000000
430;  0.543196935249, -0.795177669583,  1.000000000000
431;  0.298403689135,  0.372218358972,  1.000000000000
432; -0.617824427753, -0.762615950168,  1.000000000000
433;  0.603490395088, -0.289724706210,  1.000000000000
434; -0.088216791977, -0.659920156280,  1.000000000000
435;  0.705074600207, -0.699970140141,  1.000000000000
436; -0.051903898723, -0.055786778445,  1.000000000000
437; -0.010029643140,  0.106791435336,  1.000000000000
438;  0.697625869896, -0.599557033828,  1.000000000000
439; -0.290391869887,  0.873143059092,  1.000000000000
440;  0.170584872093,  0.453881505187,  1.000000000000
441;  0.223480824007,  0.421893970699,  1.000000000000
442; -0.560312210661,  0.277354669952,  1.000000000000
443; -0.021598867351, -0.023534781185,  1.000000000000
444; -0.328696120511,  0.001633113387,  1.000000000000
445; -0.125482318895, -0.223138722774,  1.000000000000
446;  0.673430618688, -0.004816819991,  1.000000000000
447;  0.483033490429, -0.419354234514,  1.000000000000
448;  0.974404916659, -0.157804615621,  1.000000000000
449; -0.265831838553,  0.395127570763,  1.000000000000
450;  0.184889512749,  0.030975908570,  1.000000000000
451;  0.222592832903,  0.221807787949,  1.000000000000
452;  0.076378223163,  0.893310751846,  1.000000000000
453;  0.008946499171, -0.038887233856,  1.000000000000
454; -0.890797300652,  0.085950868643,  1.000000000000
455;  0.221231643385,  0.250130286475,  1.000000000000
456; -0.253558010608,  0.540085208935,  1.000000000000
457;  0.000572907048,  0.026160315210,  1.000000000000
458;  0.018775033594,  0.746646276599,  1.000000000000
459;  0.064728459144, -0.179660394926,  1.000000000000
460; -0.517224681771,  0.607098115329,  1.000000000000
461;  0.003825286368, -0.065955785238,  1.000000000000
462;  0.137669814786,  0.214872598298,  1.000000000000
463;  0.093138849317, -0.203608585267,  1.000000000000
464; -0.216112504979, -0.083408514992,  1.000000000000
465; -0.131326054744, -0.122106765759,  1.000000000000
466; -0.112062625795,  0.561482487660,  1.000000000000
467;  0.314053028152,  0.236422811345,  1.000000000000
468; -0.203556213566, -0.057378424669,  1.000000000000
469; -0.509573321015,  0.668138791790,  1.000000000000
470; -0.219874578389, -0.502805624935,  1.000000000000
471;  0.283283917502,  0.158364162775,  1.000000000000
472;  0.216774085410, -0.421189740364,  1.000000000000
473; -0.782413992484, -0.391238712266,  1.000000000000
474;  0.178381089207, -0.054164057034,  1.000000000000
475;  0.301278446238,  0.066207147399,  1.000000000000
476; -0.058410657583, -0.093764812712,  1.000000000000
477; -0.055598112359,  0.514532670665,  1.000000000000
478;  0.360915618267,  0.478022242512,  1.000000000000
479;  0.024722990042, -0.004854414159,  1.000000000000
480;  0.634125423989,  0.533447007794,  1.000000000000
481;  0.008228163731, -0.118645965513,  1.000000000000
482;  0.144105685634, -0.551689752801,  1.000000000000
483;  0.350149028086,  0.081560433836,  1.000000000000
484;  0.063956145953,  0.248156780629,  1.000000000000
485;  0.050660248326,  0.674015997633,  1.000000000000
486;  0.514512939268, -0.671430819041,  1.000000000000
487;  0.965096033664,  0.079569837394,  1.000000000000
488;  0.637379389834, -0.402532742899,  1.000000000000
489; -0.331953197358, -0.023863026031,  1.000000000000
490; -0.541986003065,  0.376938216725,  1.000000000000
491; -0.739741242136, -0.219428961293,  1.000000000000
492;  0.234304731064,  0.100915441746,  1.000000000000
493;  0.617820683193, -0.246783762838,  1.000000000000
494;  0.938888066174,  0.004208642387,  1.000000000000
495; -0.509748233304,  0.053938610729,  1.000000000000
496; -0.719029244545,  0.371515494929,  1.000000000000
497;  0.392318203712,  0.892316218244,  1.000000000000
498; -0.222453511618, -0.112378770471,  1.000000000000
499;  0.521819228190,  0.481553373105,  1.000000000000
500; -0.524934763743, -0.096296644394,  1.000000000000
501;  0.269424533589,  0.022053000493,  1.000000000000
502; -0.010611323394,  0.011138774943,  1.000000000000
503;  0.004661360922,  0.006733580413,  1.000000000000
504; -0.039572256040,  0.761996050023,  1.000000000000
505; -0.491251891914, -0.454969221985,  1.000000000000
506; -0.582874751723, -0.559301349590,  1.000000000000
507; -0.017823984895,  0.344563577704,  1.000000000000
508;  0.014949392053, -0.100464536460,  1.000000000000
509; -0.674346024216,  0.064678033782,  1.000000000000
510;  0.356023090298,  0.242124608155,  1.000000000000
511;  0.104239524285, -0.271350327269,  1.000000000000
512;  0.449641453102, -0.446147605060,  1.000000000000
513;  0.846724614968, -0.421473849066,  1.000000000000
514; -0.456099346159, -0.267512923643,  1.000000000000
515; -0.089051158991, -0.102643022590,  1.000000000000
516;  0.574348990403, -0.424301844314,  1.000000000000
517;  0.034264430193,  0.054951493147,  1.000000000000
518;  0.015135723211, -0.043293919409,  1.000000000000
519; -0.096047231071, -0.117461793966,  1.000000000000
520; -0.107970231572,  0.129627295414,  1.000000000000
521; -0.586964366465,  0.268107693290,  1.000000000000
522; -0.275109688909,  0.531027411138,  1.000000000000
523;  0.583014343660,  0.264748729973,  1.000000000000
524; -0.359344110425,  0.164098343723,  1.000000000000
525; -0.013651962828,  0.037052404846,  1.000000000000
526;  0.459113367623, -0.655055391212,  1.000000000000
527; -0.040554809104, -0.062516824953,  1.000000000000
528;  0.040959056260, -0.205436787661,  1.000000000000
529; -0.160195589991, -0.246521137131,  1.000000000000
530; -0.039994671891,  0.558325960607,  1.000000000000
531; -0.221454682343, -0.907484597319,  1.000000000000
532;  0.252308656163, -0.792774570719,  1.000000000000
533;  0.035650511239, -0.396859154226,  1.000000000000
534;  0.727215712582, -0.203797543685,  1.000000000000
535;  0.049905638375, -0.959329356707,  1.000000000000
536;  0.002160491232,  0.037972066521,  1.000000000000
537;  0.314220637482, -0.338533431870,  1.000000000000
538;  0.262446303826,  0.100605520956,  1.000000000000
