216; -0.096293773676, -0.817258266858,  1.000000000000
217; -0.212226554343,  0.206801627234,  1.000000000000
218;  0.118631707457, -0.072510385460,  1.000000000000
219; -0.444424790080,  0.119736955669,  1.000000000000
220;  0.102673579903,  0.280378743859,  1.000000000000
221;  0.021814019390,  0.375781852634,  1.000000000000
222; -0.484932488354, -0.017171169596,  1.000000000000
223; -0.090935260163, -0.329119549625,  1.000000000000
224; -0.067687812796, -0.545122695335,  1.000000000000
225;  0.449525350640,  0.037181666858,  1.000000000000
226;  0.079057724388,  0.093848271545,  1.000000000000
227; -0.574199260202,  0.306348578182,  1.000000000000
228;  0.699028364648,  0.339268726533,  1.000000000000
229; -0.182892476715, -0.169127866964,  1.000000000000
230;  0.761710438444, -0.647518961254,  1.000000000000
231; -0.060847470801, -0.092502672276,  1.000000000000
232; -0.173989380757, -0.761428182469,  1.000000000000
233;  0.117159794188, -0.043953137113,  1.000000000000
234;  0.029340268418, -0.033238192250,  1.000000000000
235;  0.165905578194, -0.496725985307,  1.000000000000
236; -0.449698662872,  0.631469532736,  1.000000000000
237;  0.265403411494, -0.803494447957,  1.000000000000
238; -0.693760315260, -0.424923219373,  1.000000000000
239; -0.140069706037,  0.397836271364,  1.000000000000
240;  0.343561351783,  0.345920382738,  1.000000000000
241; -0.470459083567,  0.156087027408,  1.000000000000
242; -0.752341980465,  0.101910284963,  1.000000000000
243; -0.214353798544, -0.335505581122,  1.000000000000
244; -0.242990173318,  0.577402338994,  1.000000000000
245; -0.246382140008, -0.025721482847,  1.000000000000
246;  0.836980801242,  0.460958507276,  1.000000000000
247;  0.301104205987, -0.110684704430,  1.000000000000
248; -0.359872905717,  0.228010899791,  1.000000000000
249; -0.065994897252, -0.446877527295,  1.000000000000
250;  0.975220487890, -0.063418428514,  1.000000000000
251; -0.139389557056,  0.044044884938,  1.000000000000
252;  0.001790680164,  0.018825019849,  1.000000000000
253;  0.252830093328,  0.260893054948,  1.000000000000
254;  0.485437481321, -0.526580729016,  1.000000000000
255; -0.212239185661,  0.765904570565,  1.000000000000
256;  0.089588604724, -0.231350888786,  1.000000000000
257;  0.514377219492,  0.315824491850,  1.000000000000
258; -0.447436833119, -0.201940543580,  1.000000000000
259;  0.178327610988,  0.115712069760,  1.000000000000
260;  0.511216336066,  0.739447414302,  1.000000000000
261;  0.053085562814, -0.253149791379,  1.000000000000
262; -0.821961786371, -0.390142452968,  1.000000000000
263;  0.458925781462,  0.783371605693,  1.000000000000
264;  0.011728238603, -0.023534411563,  1.000000000000
265; -0.776723874278,  0.541773018829,  1.000000000000
266; -0.264475358803,  0.294693030808,  1.000000000000
267; -0.771209539694,  0.604610163653,  1.000000000000
268; -0.225409549828,  0.726940392175,  1.000000000000
269;  0.181450503026,  0.033393182399,  1.000000000000
270; -0.485779088987,  0.360943896763,  1.000000000000
271;  0.031539552590,  0.078732273638,  1.000000000000
272;  0.171605349573, -0.008596584249,  1.000000000000
273;  0.064523869659, -0.578748368714,  1.000000000000
274;  0.427693174100, -0.088018960537,  1.000000000000
275;  0.237962347707, -0.209134343400,  1.000000000000
276; -0.876855375962,  0.284820505435,  1.000000000000
277;  0.216171374228, -0.510655146420,  1.000000000000
278; -0.058296485355,  0.879201189808,  1.000000000000
279;  0.033719992554, -0.026797931116,  1.000000000000
280; -0.187797264026,  0.046294143862,  1.000000000000
281;  0.599458801953, -0.265416651415,  1.000000000000
282;  0.380791889561,  0.201155318054,  1.000000000000
283; -0.570902163797, -0.198529170183,  1.000000000000
284;  0.008835915806,  0.516886266182,  1.000000000000
285;  0.351234442606, -0.471862417365,  1.000000000000
286;  0.194041556696, -0.265763622101,  1.000000000000
287;  0.101006107490,  0.482706013252,  1.000000000000
288; -0.195351552606,  0.229254931581,  1.000000000000
289;  0.340339525472, -0.279172005741,  1.000000000000
290; -0.529526946851, -0.512725456770,  1.000000000000
291;  0.647484844118, -0.381489485271,  1.000000000000
292;  0.366107242613,  0.301452580760,  1.000000000000
293;  0.158695068127, -0.333131416623,  1.000000000000
294;  0.030718227466, -0.796499937797,  1.000000000000
295; -0.013408751044, -0.052385473231,  1.000000000000
296; -0.186446568441, -0.646591462178,  1.000000000000
297;  0.829278240254,  0.431207967949,  1.000000000000
298;  0.026775085830, -0.005427819586,  1.000000000000
299;  0.887691179770, -0.435033344862,  1.000000000000
300;  0.034062485679, -0.461437791479,  1.000000000000
301; -0.529826701723, -0.247148833145,  1.000000000000
302;  0.117583382232,  0.027185461093,  1.000000000000
303; -0.021010608565,  0.368733210936,  1.000000000000
304; -0.646165736739, -0.303551281146,  1.000000000000
305; -0.004661662895,  0.008139576805,  1.000000000000
306; -0.040881970727, -0.012788458284,  1.000000000000
307;  0.260122571528, -0.026194833823,  1.000000000000
308; -0.850138633695,  0.093182484164,  1.000000000000
309; -0.257710162652,  0.005509575604,  1.000000000000
310; -0.923463085865,  0.095831626595,  1.000000000000
311;  0.854227585863,  0.012395711870,  1.000000000000
312;  0.158313060761, -0.206103442523,  1.000000000000
313;  0.076433383139,  0.577349917326,  1.000000000000
314; -0.592794346923, -0.767859534727,  1.000000000000
315;  0.486818902360,  0.127041719735,  1.000000000000
316;  0.454383077792, -0.307300278769,  1.000000000000
317;  0.024346060401,  0.952873723043,  1.000000000000
318; -0.371636203107, -0.093046077076,  1.000000000000
319;  0.005364001329,  0.259025996316,  1.000000000000
320;  0.344263930982,  0.353004328302,  1.000000000000
321;  0.411287425228,  0.422553677667,  1.000000000000
322; -0.068995367651, -0.053717374583,  1.000000000000
323; -0.020245460485,  0.894813788221,  1.000000000000
324;  0.395921444564,  0.083535447844,  1.000000000000
325;  0.417315087846,  0.055742763455,  1.000000000000
326;  0.000442898457, -0.000721030987,  1.000000000000
327;  0.553813756503,  0.476066518638,  1.000000000000
328; -0.690776296077, -0.402718995031,  1.000000000000
329; -0.019449586830, -0.014009431213,  1.000000000000
330; -0.311150113938, -0.230393110801,  1.000000000000
331; -0.447912073831, -0.530235510954,  1.000000000000
332; -0.852953872388, -0.228877951016,  1.000000000000
333; -0.636201591086,  0.439648902374,  1.000000000000
334;  0.047521715358, -0.055632196216,  1.000000000000
335;  0.637742304826,  0.668082392686,  1.000000000000
336;  0.945746211432, -0.119588409650,  1.000000000000
337;  0.474406066283, -0.598261107771,  1.000000000000
338; -0.177839522982, -0.178799990516,  1.000000000000
339; -0.364859506373, -0.808156204486,  1.000000000000
340; -0.242519343112,  0.246486042647,  1.000000000000
341;  0.041003641752, -0.906915214684,  1.000000000000
342;  0.203317497556,  0.055979150721,  1.000000000000
343; -0.595328987132, -0.084672281215,  1.000000000000
344; -0.558672046943, -0.411547431476,  1.000000000000
345; -0.249964304718, -0.262853634526,  1.000000000000
346; -0.143761766901, -0.672082117483,  1.000000000000
347;  0.053226794980, -0.071609409693,  1.000000000000
348; -0.568900774061,  0.765481146779,  1.000000000000
349; -0.225978900989, -0.018083472053,  1.000000000000
350;  0.511546588435, -0.712307081605,  1.000000000000
351;  0.028897980390, -0.122601396436,  1.000000000000
352;  0.826944606638,  0.534598155394,  1.000000000000
353;  0.773499699522, -0.416655110920,  1.000000000000
354;  0.055190898100, -0.104431339605,  1.000000000000
355;  0.654150069521, -0.531256993035,  1.000000000000
356;  0.642803466898,  0.056780423048,  1.000000000000
357; -0.185636104202, -0.615467644007,  1.000000000000
358;  0.865619792622, -0.136884151140,  1.000000000000
359;  0.410298494267,  0.019882374365,  1.000000000000
360;  0.097818435644,  0.007054488092,  1.000000000000
361;  0.258820664949, -0.473356667980,  1.000000000000
362; -0.007716276139, -0.028979259600,  1.000000000000
363;  0.125060179622,  0.735790531609,  1.000000000000
364; -0.264588955896, -0.000149041133,  1.000000000000
365; -0.060258779751, -0.031477688784,  1.000000000000
366; -0.737586224480, -0.265900932564,  1.000000000000
367; -0.034515573672,  0.031317089768,  1.000000000000
368; -0.017986085979,  0.420493418575,  1.000000000000
369; -0.214847274323, -0.054032176390,  1.000000000000
370;  0.158768490019,  0.021317225788,  1.000000000000
371;  0.264400601977,  0.165977195646,  1.000000000000
372; -0.159995287562, -0.276537463949,  1.000000000000
373; -0.205437040612, -0.386989605755,  1.000000000000
374;  0.030753187537, -0.032821797661,  1.000000000000
375;  0.815178774792, -0.060617049930,  1.000000000000
376; -0.213498266705,  0.803688639335,  1.000000000000
377; -0.003251475649, -0.068488876301,  1.000000000000
378;  0.048958485180,  0.291550054359,  1.000000000000
379;  0.030926949713, -0.000683399716,  1.000000000000
380;  0.736614406572,  0.280109874426,  1.000000000000
381;  0.649965358043, -0.422192417647,  1.000000000000
382;  0.176024874241, -0.257153700212,  1.000000000000
383; -0.337712657602, -0.030857589358,  1.000000000000
384;  0.360162940067,  0.159068488360,  1.000000000000
385;  0.416867694086,  0.199291496708,  1.000000000000
386; -0.416622423176,  0.130682775778,  1.000000000000
387;  0.208238650089,  0.400847901726,  1.000000000000
388; -0.185894418137,  0.033364442542,  1.000000000000
389; -0.789098403251, -0.245828743101,  1.000000000000
390;  0.754634913770,  0.141805227956,  1.000000000000
391;  0.356802203921, -0.391195071243,  1.000000000000
392;  0.292131816148,  0.495431523243,  1.000000000000
393;  0.120306933881,  0.334871139664,  1.000000000000
394;  0.467062878028, -0.564033719461,  1.000000000000
395; -0.182424955563, -0.202298468470,  1.000000000000
396;  0.630818882054, -0.447569831336,  1.000000000000
397;  0.402342779925, -0.718837653226,  1.000000000000
398;  0.877808916755, -0.105784930184,  1.000000000000
399;  0.027651212531, -0.046320855289,  1.000000000000
400;  0.001089496534,  0.467085138695,  1.000000000000
401; -0.715070338747,  0.126468273608,  1.000000000000
402;  0.539446472897, -0.215584651087,  1.000000000000
403; -0.364133702348, -0.123738970978,  1.000000000000
404; -0.239212981712, -0.211915972117,  1.000000000000
405;  0.499252007082, -0.187152778998,  1.000000000000
406;  0.390108464018, -0.012288344026,  1.000000000000
407;  0.600616706763,  0.509272721589,  1.000000000000
408; -0.486334780909,  0.372101732729,  1.000000000000
409;  0.031671067804, -0.051364425419,  1.000000000000
410;  0.258185356352, -0.245011668712,  1.000000000000
411;  0.060658252607,  0.032414825066,  1.000000000000
412; -0.358629205712, -0.767107651154,  1.000000000000
413; -0.146315100880, -0.967902705011,  1.000000000000
414;  0.022850521457, -0.870352685033,  1.000000000000
415; -0.217046571291,  0.423676045805,  1.000000000000
416; -0.462929696448, -0.165615674500,  1.000000000000
417;  0.174906523352,  0.634341196422,  1.000000000000
418;  0.428635639629,  0.286716648447,  1.000000000000
419;  0.015708684992, -0.017996631194,  1.000000000000
420;  0.527682437543, -0.134210771273,  1.000000000000
421;  0.104725172327, -0.091459396196,  1.000000000000
422;  0.036940088877,  0.440199573064,  1.000000000000
423; -0.026089248227,  0.007796090012,  1.000000000000
424;  0.208227417895,  0.219864485980,  1.000000000000
425;  0.054968086031,  0.043535780660,  1.000000000000
426;  0.025506559772, -0.296057479694,  1.000000000000
427; -0.847325213323, -0.456881340170,  1.000000000000
428;  0.464640912979,  0.146816415600,  1.000000000000
429;  0.067910992779,  0.204497532111,  1.000000000000
430; -0.394222538416, -0.152391645691,  1.000000000000
431;  0.056471710585, -0.136364172193,  1.000000000000
432; -0.970261887769,  0.132511772270,  1.000000000000
433; -0.097447827530, -0.040946066120,  1.000000000000
434; -0.402194679692, -0.101245989836,  1.000000000000
435;  0.092795531653,  0.015406025581,  1.000000000000
436;  0.203574991582,  0.173080627456,  1.000000000000
437;  0.128475066388,  0.821519680922,  1.000000000000
438;  0.097829548188,  0.140186057289,  1.000000000000
439;  0.041733418903,  0.186541084234,  1.000000000000
440; -0.540448254078,  0.482556430972,  1.000000000000
441;  0.645973200463, -0.662996064193,  1.000000000000
442; -0.278751485826,  0.512048254470,  1.000000000000
443;  0.731507928432,  0.415298700071,  1.000000000000
444;  0.127981903951, -0.068748444841,  1.000000000000
445;  0.059597444539,  0.115656160653,  1.000000000000
446; -0.003238469108,  0.109695849777,  1.000000000000
447;  0.334359155088,  0.098769198939,  1.000000000000
448; -0.131944971282,  0.413897415448,  1.000000000000
449; -0.019716409409, -0.166338216041,  1.000000000000
450;  0.746324565817,  0.084429139888,  1.000000000000
451; -0.872346265995,  0.283072029113,  1.000000000000
452; -0.211635626995,  0.735856057475,  1.000000000000
453; -0.040810342199,  0.078395089683,  1.000000000000
454; -0.024706414623,  0.029497321399,  1.000000000000
455; -0.348706966016,  0.886596627374,  1.000000000000
456;  0.327290383169,  0.673420474293,  1.000000000000
457; -0.525537149645,  0.220300112458,  1.000000000000
458;  0.012194446462, -0.130151800610,  1.000000000000
459; -0.048448183883, -0.014575170413,  1.000000000000
460;  0.085171655698,  0.282049503264,  1.000000000000
461; -0.001637005765,  0.001911093917,  1.000000000000
462;  0.188791215446, -0.108667222592,  1.000000000000
463; -0.035927489948,  0.050496507469,  1.000000000000
464; -0.020117236464, -0.014947715606,  1.000000000000
465;  0.383948429802,  0.106212464478,  1.000000000000
466; -0.527173670895,  0.234775609808,  1.000000000000
467;  0.050532828266, -0.308274228639,  1.000000000000
468;  0.909132703742, -0.158354534217,  1.000000000000
469; -0.524201504797, -0.399652340166,  1.000000000000
470;  0.461996490347, -0.124266963206,  1.000000000000
471;  0.153266075097,  0.140462548685,  1.000000000000
472; -0.006323755395, -0.186542945947,  1.000000000000
473; -0.361809853001, -0.026461998129,  1.000000000000
474; -0.314696008810, -0.305496104669,  1.000000000000
475; -0.708726956573, -0.286191769812,  1.000000000000
476;  0.628894456841, -0.205255459808,  1.000000000000
477;  0.674299425670,  0.229774267472,  1.000000000000
478;  0.297499945288, -0.028805740105,  1.000000000000
479; -0.555651426708, -0.159934613979,  1.000000000000
480;  0.021575885335,  0.714517905996,  1.000000000000
481; -0.668052541742,  0.099992059131,  1.000000000000
482; -0.438528419866, -0.161964366588,  1.000000000000
483; -0.536638976074,  0.148028058775,  1.000000000000
484; -0.219948340868,  0.059564003102,  1.000000000000
485; -0.411587249483, -0.306219568787,  1.000000000000
486;  0.239731221578,  0.448133048783,  1.000000000000
487; -0.594402937053,  0.226212907391,  1.000000000000
488;  0.042099775290,  0.081033032077,  1.000000000000
489; -0.129995382973, -0.392120773857,  1.000000000000
490;  0.763303785215, -0.403036596680,  1.000000000000
491;  0.109494414939,  0.741784843103,  1.000000000000
492; -0.027375670618, -0.004341967574,  1.000000000000
493; -0.014173031031, -0.563645545684,  1.000000000000
494; -0.663051846753,  0.572891894091,  1.000000000000
495; -0.000418536078, -0.066029358213,  1.000000000000
496;  0.241469897268,  0.234732755056,  1.000000000000
497;  0.016120224140, -0.044772100720,  1.000000000000
498;  0.701161800901,  0.652770797571,  1.000000000000
499; -0.386025083279, -0.447497922484,  1.000000000000
500; -0.203868036868,  0.040444335023,  1.000000000000
501;  0.459791768232, -0.057689728040,  1.000000000000
502;  0.034298708710,  0.134333772860,  1.000000000000
503;  0.220520960086, -0.306290475372,  1.000000000000
504; -0.031326878543,  0.013836595874,  1.000000000000
505; -0.915106913190,  0.314440475989,  1.000000000000
506;  0.150044357574,  0.174230425688,  1.000000000000
507; -0.122359650594,  0.501790662056,  1.000000000000
508; -0.041709524751, -0.070970319728,  1.000000000000
509; -0.000127272757, -0.121425973986,  1.000000000000
510;  0.700795820296, -0.467318640668,  1.000000000000
511;  0.657112462780, -0.396969426480,  1.000000000000
512; -0.543171200675,  0.588776213869,  1.000000000000
513;  0.225118474089,  0.424546224625,  1.000000000000
514;  0.381539070073,  0.375601827516,  1.000000000000
515;  0.712554380540, -0.265456493454,  1.000000000000
516; -0.607969403195, -0.130631552369,  1.000000000000
517; -0.222723188653, -0.617249810958,  1.000000000000
518; -0.699867687835, -0.336566600092,  1.000000000000
519;  0.296914150585,  0.304895877505,  1.000000000000
520; -0.200795307822,  0.211089383020,  1.000000000000
521; -0.016158618102,  0.533859459731,  1.000000000000
522;  0.021414555831, -0.209877193557,  1.000000000000
523;  0.698277663837, -0.664632567360,  1.000000000000
524; -0.015439504725,  0.089324914251,  1.000000000000
525;  0.150281416031,  0.133117290269,  1.000000000000
526;  0.455742693648, -0.392696084520,  1.000000000000
527; -0.328766434128, -0.129530569316,  1.000000000000
528; -0.019043345833, -0.153838620916,  1.000000000000
529;  0.491392272971,  0.347537088143,  1.000000000000
530;  0.663584214585,  0.164781239700,  1.000000000000
531;  0.006932948341, -0.153123095462,  1.000000000000
532; -0.024361884302,  0.058564477946,  1.000000000000
533; -0.431272008821,  0.653348770075,  1.000000000000
534; -0.000152425897,  0.192537930951,  1.000000000000
535; -0.305403483049,  0.677437998412,  1.000000000000
536; -0.041834663483,  0.664754301473,  1.000000000000
537; -0.405721537854,  0.304559065447,  1.000000000000
538; -0.743975598011,  0.239957478217,  1.000000000000
